player_id,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
5912,Juancho Hernangomez,MIN,25,205.74,97.068688,None,Spain,2016,1,15,52,7.2,3.9,0.7,-4.9,0.047,0.177,0.16699999999999998,0.5489999999999999,0.055,2020-21
920,James Johnson,NOP,34,200.66,108.86208,Wake Forest,USA,2009,1,16,51,7.2,3.5,1.9,-5,0.028999999999999998,0.131,0.166,0.51,0.134,2020-21
5630,Willie Cauley-Stein,DAL,26,213.36,108.86208,Kentucky,USA,2015,1,6,54,7.2,5.8,1.3,-5.5,0.072,0.20199999999999999,0.14400000000000002,0.589,0.098,2019-20
811,Isaiah Jackson,IND,21,205.74,92.98635999999999,Kentucky,USA,2021,1,22,63,7.2,4.5,0.8,-5.6,0.1,0.159,0.165,0.595,0.071,2022-23
6456,Josh Okogie,PHX,24,193.04,96.615096,Georgia Tech,Nigeria,2018,1,20,72,7.3,3.5,1.5,4.9,0.078,0.102,0.174,0.531,0.10400000000000001,2022-23
116,Austin Reaves,LAL,24,195.58,89.357624,Oklahoma,USA,Undrafted,Undrafted,Undrafted,61,7.3,3.2,1.8,1.8,0.031,0.099,0.121,0.6,0.10099999999999999,2021-22
5943,Taurean Prince,MIN,28,198.12,98.88305600000001,Baylor,USA,2016,1,12,69,7.3,2.5,1,0.7,0.021,0.12,0.166,0.589,0.08,2021-22
4819,Jeremy Lamb,SAC,30,195.58,81.64656,Connecticut,USA,2012,1,12,56,7.3,2.8,1.4,0.6,0.026000000000000002,0.134,0.18899999999999997,0.521,0.124,2021-22
5864,Kris Dunn,CHI,26,190.5,92.98635999999999,Providence,USA,2016,1,5,51,7.3,3.6,3.4,-0.1,0.017,0.132,0.145,0.51,0.198,2019-20
9330,Jay Huff,WAS,25,215.9,108.86208,Virginia,USA,Undrafted,Undrafted,Undrafted,7,7.3,3,1.4,-1.1,0.06,0.153,0.155,0.7959999999999999,0.135,2022-23
6155,Wes Iwundu,ATL,27,198.12,88.45044,Kansas State,USA,2017,2,33,3,7.3,4.3,0,-1.4,0.036000000000000004,0.14300000000000002,0.111,0.557,0,2021-22
637,Emmanuel Mudiay,UTA,24,190.5,90.7184,None,DRC,2015,1,7,54,7.3,2.3,2.1,-2,0.021,0.11699999999999999,0.218,0.5429999999999999,0.212,2019-20
9022,Louis King,SAC,22,200.66,92.98635999999999,Oregon,USA,Undrafted,Undrafted,Undrafted,6,7.3,3,1.5,-3.3,0.051,0.135,0.191,0.6,0.18,2020-21
3397,JaVale McGee,DEN,33,213.36,122.46983999999999,Nevada-Reno,USA,2008,1,18,46,7.3,5.2,0.8,-6.1,0.105,0.231,0.228,0.541,0.098,2020-21
192,Brandon Knight,DET,28,187.96,82.553744,Kentucky,USA,2011,1,8,25,7.3,1.6,2.8,-7.6,0.009,0.093,0.207,0.503,0.21600000000000003,2019-20
8870,Wesley Matthews,MIL,33,193.04,99.79024,Marquette,USA,Undrafted,Undrafted,Undrafted,67,7.4,2.5,1.4,12.2,0.013000000000000001,0.073,0.12300000000000001,0.547,0.07,2019-20
9070,Jared Harper,NOP,24,177.8,79.3786,Auburn,USA,Undrafted,Undrafted,Undrafted,5,7.4,0.4,2.8,9.8,0.047,0,0.287,0.6659999999999999,0.5379999999999999,2021-22
6423,Mitchell Robinson,NYK,25,213.36,108.86208,Western Kentucky,USA,2018,2,36,59,7.4,9.4,0.9,7.3,0.16399999999999998,0.17800000000000002,0.10099999999999999,0.652,0.044000000000000004,2022-23
9144,Royce O'Neale,UTA,29,195.58,102.511792,Baylor,USA,Undrafted,Undrafted,Undrafted,77,7.4,4.8,2.5,5.3,0.027000000000000003,0.12,0.098,0.608,0.10400000000000001,2021-22
47,Alex Caruso,CHI,28,195.58,84.368112,Texas A&M,USA,Undrafted,Undrafted,Undrafted,41,7.4,3.6,4,5.1,0.028999999999999998,0.10099999999999999,0.13,0.528,0.19399999999999998,2021-22
489,Delon Wright,WAS,31,195.58,83.91452,Utah,USA,2015,1,20,50,7.4,3.6,3.9,3.2,0.05,0.097,0.125,0.581,0.209,2022-23
389,Damion Lee,GSW,29,195.58,95.25432,Drexel,USA,Undrafted,Undrafted,Undrafted,63,7.4,3.2,1,2.8,0.022000000000000002,0.136,0.156,0.561,0.072,2021-22
6791,Obi Toppin,NYK,25,205.74,99.79024,Dayton,USA,2020,1,8,67,7.4,2.8,1,2.4,0.026000000000000002,0.139,0.187,0.565,0.091,2022-23
5078,Trey Burke,DAL,27,182.88,83.91452,Michigan,USA,2013,1,9,33,7.4,1.5,2.5,2,0.03,0.066,0.196,0.5479999999999999,0.23399999999999999,2019-20
9173,Kenrich Williams,OKC,27,198.12,95.25432,TCU,USA,Undrafted,Undrafted,Undrafted,49,7.4,4.5,2.2,1.7,0.062,0.12300000000000001,0.153,0.532,0.159,2021-22
5085,Nerlens Noel,OKC,26,208.28,99.79024,Kentucky,USA,2013,1,6,61,7.4,4.9,0.9,1.3,0.082,0.174,0.14800000000000002,0.711,0.079,2019-20
890,Jalen Harris,TOR,22,195.58,88.45044,Nevada,USA,2020,2,59,13,7.4,1.4,1.3,0.3,0.017,0.091,0.21899999999999997,0.632,0.153,2020-21
2643,JJ Redick,DAL,37,190.5,90.7184,Duke,USA,2006,1,11,44,7.4,1.5,1.2,-1.3,0.006,0.082,0.184,0.564,0.098,2020-21
6460,Jaxson Hayes,NOP,20,210.82,99.79024,Texas-Austin,USA,2019,1,8,64,7.4,4,0.9,-1.8,0.085,0.14,0.146,0.6890000000000001,0.074,2019-20
5632,Tyus Jones,MEM,24,182.88,88.904032,Duke,USA,2015,1,24,65,7.4,1.6,4.4,-2.3,0.007,0.071,0.165,0.532,0.314,2019-20
754,Gorgui Dieng,MEM,30,208.28,114.30518400000001,Louisville,Senegal,2013,1,21,63,7.4,5.6,1.2,-3.6,0.074,0.221,0.175,0.568,0.107,2019-20
9233,Torrey Craig,PHX,32,200.66,100.243832,South Carolina Upstate,USA,Undrafted,Undrafted,Undrafted,79,7.4,5.4,1.5,-3.7,0.073,0.146,0.128,0.5660000000000001,0.08,2022-23
791,Ian Mahinmi,WAS,33,210.82,118.841104,None,France,2005,1,28,38,7.4,5.7,1.3,-4.5,0.089,0.17600000000000002,0.154,0.545,0.084,2019-20
553,Devonte' Graham,SAS,28,185.42,88.45044,Kansas,USA,2018,2,34,73,7.4,1.7,2.7,-6.2,0.013000000000000001,0.081,0.165,0.552,0.207,2022-23
139,Bismack Biyombo,CHA,27,203.2,115.66596000000001,None,DRC,2011,1,7,53,7.4,5.8,0.9,-6.6,0.11199999999999999,0.17800000000000002,0.168,0.57,0.079,2019-20
9232,Trendon Watford,POR,22,203.2,107.501304,Louisiana State,USA,Undrafted,Undrafted,Undrafted,62,7.4,3.8,2.1,-7.1,0.037000000000000005,0.17300000000000001,0.158,0.625,0.162,2022-23
8809,Ky Bowman,GSW,23,185.42,84.821704,Boston College,USA,Undrafted,Undrafted,Undrafted,45,7.4,2.7,2.9,-8.4,0.022000000000000002,0.093,0.168,0.494,0.20199999999999999,2019-20
6186,Thomas Bryant,WAS,24,208.28,112.490816,Indiana,USA,2017,2,42,27,7.4,4,0.9,-9.1,0.06,0.187,0.188,0.607,0.083,2021-22
896,Jalen McDaniels,CHA,23,205.74,92.98635999999999,San Diego State,USA,2019,2,52,47,7.4,3.6,1.1,-9.4,0.047,0.138,0.16899999999999998,0.5539999999999999,0.09,2020-21
788,Henry Ellenson,TOR,24,208.28,108.86208,Marquette,USA,2016,1,18,2,7.5,6,2.5,10.6,0.061,0.205,0.16699999999999998,0.47600000000000003,0.20800000000000002,2020-21
2993,Marc Gasol,TOR,35,210.82,115.66596000000001,None,Spain,2007,2,48,44,7.5,6.3,3.3,10.1,0.027000000000000003,0.187,0.133,0.551,0.17300000000000001,2019-20
3802,Patrick Beverley,LAC,32,185.42,81.64656,Arkansas,USA,2009,2,42,37,7.5,3.2,2.1,9,0.037000000000000005,0.10800000000000001,0.146,0.58,0.12300000000000001,2020-21
8858,Terence Davis,TOR,23,193.04,91.171992,Mississippi,USA,Undrafted,Undrafted,Undrafted,72,7.5,3.3,1.6,7.9,0.039,0.13699999999999998,0.18100000000000002,0.588,0.14,2019-20
593,Draymond Green,GSW,32,198.12,104.32616,Michigan State,USA,2012,2,35,46,7.5,7.3,7,7.2,0.034,0.204,0.14,0.5820000000000001,0.325,2021-22
609,Dwight Howard,LAL,34,208.28,120.20188,None,USA,2004,1,1,69,7.5,7.3,0.7,5.9,0.128,0.257,0.146,0.696,0.048,2019-20
5432,T.J. Warren,PHX,29,203.2,99.79024,North Carolina State,USA,2014,1,14,42,7.5,2.9,1,4.4,0.038,0.131,0.185,0.55,0.081,2022-23
748,Goran Dragic,BKN,36,190.5,86.18248,None,Slovenia,2008,2,45,21,7.5,3.1,4.1,0.4,0.027000000000000003,0.10400000000000001,0.166,0.474,0.22699999999999998,2021-22
627,Edmond Sumner,IND,25,193.04,88.904032,Xavier,USA,2017,2,52,53,7.5,1.8,0.9,-0.4,0.02,0.083,0.17600000000000002,0.626,0.075,2020-21
6523,Jaxson Hayes,NOP,21,210.82,99.79024,Texas-Austin,USA,2019,1,8,60,7.5,4.3,0.6,-0.9,0.087,0.161,0.156,0.675,0.057,2020-21
473,DeAndre Jordan,BKN,32,210.82,120.20188,Texas A&M,USA,2008,2,35,57,7.5,7.5,1.6,-1.9,0.097,0.231,0.128,0.736,0.099,2020-21
5123,Raul Neto,WAS,30,187.96,81.64656,None,Brazil,2013,2,47,70,7.5,1.9,3.1,-3.3,0.01,0.089,0.18,0.5379999999999999,0.228,2021-22
6727,Malachi Flynn,TOR,23,185.42,79.3786,San Diego State,USA,2020,1,29,47,7.5,2.5,2.9,-5.6,0.01,0.114,0.183,0.484,0.225,2020-21
6861,Jeremiah Robinson-Earl,OKC,21,203.2,109.769264,Villanova,USA,2021,2,32,49,7.5,5.6,1,-9.8,0.061,0.172,0.152,0.526,0.069,2021-22
2650,P.J. Tucker,MIA,37,195.58,111.13004,Texas-Austin,USA,2006,2,35,71,7.6,5.5,2.1,6.2,0.052000000000000005,0.146,0.11599999999999999,0.593,0.107,2021-22
460,De'Anthony Melton,MEM,22,187.96,90.7184,Southern California,USA,2018,2,46,60,7.6,3.7,2.9,5.1,0.035,0.13699999999999998,0.185,0.501,0.196,2019-20
4486,Markieff Morris,MIA,32,205.74,111.13004,Kansas,USA,2011,1,13,17,7.6,2.6,1.4,4.5,0.059000000000000004,0.089,0.19699999999999998,0.547,0.11599999999999999,2021-22
5704,Trey Lyles,SAC,27,205.74,106.140528,Kentucky,Canada,2015,1,12,74,7.6,4.1,0.9,4,0.054000000000000006,0.184,0.174,0.607,0.073,2022-23
5698,Pat Connaughton,MIL,30,195.58,94.800728,Notre Dame,USA,2015,2,41,61,7.6,4.6,1.3,3.4,0.033,0.14400000000000002,0.133,0.531,0.069,2022-23
5419,Kyle Anderson,MEM,28,205.74,104.32616,UCLA,USA,2014,1,30,69,7.6,5.3,2.7,2,0.040999999999999995,0.196,0.156,0.506,0.162,2021-22
704,Garrett Temple,CHI,35,195.58,88.45044,Louisiana State,USA,Undrafted,Undrafted,Undrafted,56,7.6,2.9,2.2,1.5,0.019,0.082,0.126,0.525,0.10400000000000001,2020-21
4465,Tristan Thompson,BOS,30,205.74,115.212368,Texas-Austin,Canada,2011,1,4,54,7.6,8.1,1.2,1,0.124,0.212,0.14400000000000002,0.54,0.073,2020-21
692,Furkan Korkmaz,PHI,24,200.66,91.625584,None,Turkey,2016,1,26,67,7.6,2.6,1.9,0.8,0.015,0.10400000000000001,0.17,0.502,0.129,2021-22
5102,Steven Adams,NOP,27,210.82,120.20188,Pittsburgh,New Zealand,2013,1,12,58,7.6,8.9,1.9,-0.1,0.132,0.187,0.11800000000000001,0.596,0.088,2020-21
5448,Joe Harris,BKN,31,198.12,99.79024,Virginia,USA,2014,2,33,74,7.6,2.2,1.4,-1,0.016,0.089,0.141,0.621,0.091,2022-23
40,Alekesej Pokusevski,OKC,20,213.36,86.18248,None,Serbia,2020,1,17,61,7.6,5.2,2.1,-2.5,0.054000000000000006,0.18899999999999997,0.195,0.485,0.161,2021-22
8811,Jordan McLaughlin,MIN,24,180.34,83.91452,Southern California,USA,Undrafted,Undrafted,Undrafted,30,7.6,1.6,4.2,-5.8,0.01,0.079,0.151,0.5870000000000001,0.303,2019-20
6326,Omari Spellman,MIN,22,203.2,111.13004,Villanova,USA,2018,1,30,49,7.6,4.5,1,-8.5,0.076,0.155,0.177,0.551,0.086,2019-20
8991,PJ Dozier,DEN,24,198.12,92.98635999999999,South Carolina,USA,Undrafted,Undrafted,Undrafted,50,7.7,3.6,1.8,9.5,0.031,0.133,0.166,0.501,0.11599999999999999,2020-21
826,Isaiah Thomas,NOP,32,175.26,83.91452,Washington,USA,2011,2,60,3,7.7,1.3,1.7,6.7,0.019,0.052000000000000005,0.27399999999999997,0.41200000000000003,0.16699999999999998,2020-21
9023,Mike James,BKN,30,185.42,79.3786,Lamar,USA,Undrafted,Undrafted,Undrafted,13,7.7,2.5,4.2,4.1,0.013000000000000001,0.11199999999999999,0.231,0.48100000000000004,0.303,2020-21
840,J.J. Barea,DAL,36,177.8,81.64656,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,29,7.7,1.8,3.9,2.9,0.022000000000000002,0.097,0.245,0.512,0.365,2019-20
6890,Tre Mann,OKC,22,190.5,80.73937600000001,Florida,USA,2021,1,18,67,7.7,2.3,1.8,1,0.021,0.10400000000000001,0.2,0.49200000000000005,0.14400000000000002,2022-23
6711,Payton Pritchard,BOS,23,185.42,88.45044,Oregon,USA,2020,1,26,66,7.7,2.4,1.8,0.6,0.025,0.099,0.162,0.5820000000000001,0.136,2020-21
337,Cody Martin,CHA,26,198.12,92.98635999999999,Nevada-Reno,USA,2019,2,36,71,7.7,4,2.5,0.1,0.043,0.10800000000000001,0.12,0.579,0.124,2021-22
4802,Tomas Satoransky,CHI,29,200.66,95.25432,None,Czech Republic,2012,2,32,58,7.7,2.4,4.7,-0.8,0.024,0.087,0.15,0.614,0.278,2020-21
9016,Naji Marshall,NOP,23,200.66,99.79024,Xavier,USA,Undrafted,Undrafted,Undrafted,32,7.7,4.6,2.8,-1.5,0.02,0.182,0.16,0.508,0.165,2020-21
363,D.J. Augustin,HOU,33,180.34,83.007336,Texas-Austin,USA,2008,1,9,57,7.7,1.6,3.3,-1.8,0.017,0.063,0.16399999999999998,0.57,0.223,2020-21
133,Ben McLemore,LAL,28,190.5,88.45044,Kansas,USA,2013,1,7,53,7.7,1.9,0.7,-4.2,0.015,0.091,0.192,0.523,0.064,2020-21
761,Grant Williams,BOS,23,198.12,107.047712,Tennessee,USA,2019,1,22,77,7.8,3.6,1,4.5,0.035,0.107,0.12300000000000001,0.635,0.057999999999999996,2021-22
6156,Zach Collins,SAS,24,210.82,113.398,Gonzaga,USA,2017,1,10,28,7.8,5.5,2.2,3.1,0.085,0.19699999999999998,0.184,0.594,0.17,2021-22
88,Anfernee Simons,POR,22,190.5,82.10015200000001,None,USA,2018,1,24,64,7.8,2.2,1.4,0.8,0.012,0.109,0.18,0.589,0.11699999999999999,2020-21
5651,Willy Hernangomez,NOP,27,210.82,113.398,None,Spain,2015,2,35,47,7.8,7.1,1.1,0,0.134,0.247,0.166,0.591,0.082,2020-21
5882,Timothe Luwawu-Cabarrot,BKN,25,200.66,99.79024,None,France,2016,1,24,47,7.8,2.7,0.6,-1.3,0.03,0.099,0.162,0.599,0.052000000000000005,2019-20
316,Chuma Okeke,ORL,22,198.12,103.872568,Auburn,USA,2019,1,16,45,7.8,4,2.2,-7.2,0.033,0.11699999999999999,0.142,0.511,0.132,2020-21
3011,Jeff Green,DEN,36,203.2,106.59411999999999,Georgetown,USA,2007,1,5,56,7.8,2.6,1.2,-8,0.035,0.096,0.16699999999999998,0.5760000000000001,0.095,2022-23
3789,Patrick Beverley,LAC,31,185.42,81.64656,Arkansas,USA,2009,2,42,51,7.9,5.2,3.6,10.2,0.04,0.145,0.131,0.56,0.18,2019-20
74,Andre Drummond,BKN,28,208.28,126.552168,Connecticut,USA,2012,1,9,73,7.9,9.3,1.8,2.4,0.155,0.305,0.18100000000000002,0.574,0.13,2021-22
119,Austin Rivers,DEN,28,193.04,90.7184,Duke,USA,2012,1,10,36,7.9,2.3,2.3,0,0.009,0.088,0.15,0.551,0.136,2020-21
6936,Ochai Agbaji,UTA,23,195.58,97.52228000000001,Kansas,USA,2022,1,14,59,7.9,2.1,1.1,-0.2,0.034,0.057999999999999996,0.154,0.561,0.072,2022-23
601,Duane Washington Jr.,NYK,23,187.96,89.357624,Ohio State,Germany,Undrafted,Undrafted,Undrafted,31,7.9,1.2,2,-0.5,0.004,0.085,0.298,0.45799999999999996,0.26,2022-23
6454,Jarred Vanderbilt,LAL,24,203.2,97.068688,Kentucky,USA,2018,2,41,78,7.9,7.5,2.4,-1.5,0.09,0.21600000000000003,0.136,0.604,0.134,2022-23
822,Isaiah Stewart,DET,20,203.2,113.398,Washington,USA,2020,1,16,68,7.9,6.7,0.9,-2,0.105,0.193,0.15,0.597,0.064,2020-21
6772,Jordan Nwora,MIL,23,203.2,102.0582,Louisville,USA,2020,2,45,62,7.9,3.6,1,-3,0.03,0.147,0.187,0.506,0.071,2021-22
301,Chris Duarte,IND,26,195.58,86.18248,Oregon,Dominican Republic,2021,1,13,46,7.9,2.5,1.4,-6.2,0.02,0.106,0.18100000000000002,0.496,0.10099999999999999,2022-23
6870,Josh Christopher,HOU,20,190.5,97.52228000000001,Arizona State,USA,2021,1,24,74,7.9,2.5,2,-9.2,0.037000000000000005,0.10300000000000001,0.205,0.534,0.17,2021-22
699,Gabe York,IND,29,190.5,86.18248,Arizona,USA,Undrafted,Undrafted,Undrafted,3,8,2,1.7,17.4,0,0.094,0.17300000000000001,0.5479999999999999,0.109,2022-23
6420,Robert Williams III,BOS,25,205.74,107.501304,Texas A&M,USA,2018,1,27,35,8,8.3,1.4,11.4,0.124,0.209,0.113,0.742,0.086,2022-23
407,Danny Green,LAL,33,198.12,97.52228000000001,North Carolina,USA,2009,2,46,68,8,3.3,1.3,6.4,0.03,0.1,0.135,0.552,0.069,2019-20
9290,Kenrich Williams,OKC,28,198.12,95.25432,TCU,USA,Undrafted,Undrafted,Undrafted,53,8,4.9,2,4.1,0.075,0.13699999999999998,0.134,0.585,0.11699999999999999,2022-23
6457,Jevon Carter,MIL,27,185.42,90.7184,West Virginia,USA,2018,2,32,81,8,2.5,2.4,1.9,0.018000000000000002,0.084,0.149,0.56,0.15,2022-23
5124,Mike Muscala,OKC,30,208.28,108.86208,Bucknell,USA,2013,2,44,43,8,3,0.5,1.8,0.032,0.166,0.198,0.63,0.06,2021-22
6350,Robert Williams III,BOS,23,203.2,107.501304,Texas A&M,USA,2018,1,27,52,8,6.9,1.8,0.4,0.136,0.23199999999999998,0.145,0.7190000000000001,0.13699999999999998,2020-21
1892,Trevor Ariza,POR,35,203.2,97.52228000000001,UCLA,USA,2004,2,43,53,8,4.6,1.7,-0.3,0.022000000000000002,0.13699999999999998,0.11699999999999999,0.593,0.081,2019-20
6704,Tyrese Maxey,PHI,20,187.96,90.7184,Kentucky,USA,2020,1,21,61,8,1.7,2,-1.6,0.011000000000000001,0.098,0.222,0.531,0.207,2020-21
4504,Kemba Walker,DAL,33,182.88,83.46092800000001,Connecticut,USA,2011,1,9,9,8,1.8,2.1,-1.9,0.02,0.09,0.215,0.5429999999999999,0.21600000000000003,2022-23
9150,Lindy Waters III,OKC,24,198.12,97.52228000000001,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,25,8,2.9,1,-4.7,0.012,0.14,0.166,0.562,0.078,2021-22
49,Alex Len,SAC,27,213.36,113.398,Maryland,Ukraine,2013,1,5,55,8,5.8,0.9,-5.4,0.094,0.20199999999999999,0.17600000000000002,0.6,0.083,2019-20
5077,Tony Snell,DET,28,198.12,96.615096,New Mexico,USA,2013,1,20,59,8,1.9,2.2,-5.5,0.005,0.064,0.11,0.598,0.11,2019-20
9009,Kenrich Williams,OKC,26,198.12,95.25432,TCU,USA,Undrafted,Undrafted,Undrafted,66,8,4.1,2.3,-6.3,0.055999999999999994,0.129,0.14800000000000002,0.599,0.153,2020-21
356,Cory Joseph,DET,30,190.5,90.7184,Texas-Austin,Canada,2011,1,29,65,8,2.7,3.6,-6.4,0.017,0.092,0.141,0.579,0.22,2021-22
591,Draymond Green,GSW,30,198.12,104.32616,Michigan State,USA,2012,2,35,43,8,6.2,6.2,-7.2,0.018000000000000002,0.192,0.156,0.489,0.31,2019-20
6102,Sindarius Thornwell,NOP,25,193.04,97.52228000000001,South Carolina,USA,2017,2,48,2,8,2,2,-7.4,0,0.133,0.17600000000000002,0.627,0.14300000000000002,2019-20
640,Enes Kanter,BOS,28,208.28,113.398,None,Turkey,2011,1,3,58,8.1,7.4,1,9.9,0.158,0.257,0.18600000000000003,0.599,0.084,2019-20
3407,Nicolas Batum,LAC,32,203.2,104.32616,None,France,2008,1,25,67,8.1,4.7,2.2,8.9,0.028999999999999998,0.14300000000000002,0.11599999999999999,0.617,0.105,2020-21
2655,Rudy Gay,UTA,35,203.2,113.398,Connecticut,USA,2006,1,8,55,8.1,4.4,1,8.7,0.05,0.166,0.185,0.539,0.078,2021-22
762,Grant Williams,BOS,24,198.12,107.047712,Tennessee,USA,2019,1,22,79,8.1,4.6,1.7,5.9,0.042,0.134,0.128,0.605,0.086,2022-23
6827,Ziaire Williams,MEM,20,205.74,83.91452,Stanford,USA,2021,1,10,62,8.1,2.1,1,4.2,0.017,0.071,0.14400000000000002,0.5589999999999999,0.062,2021-22
928,JaMychal Green,DEN,31,203.2,102.965384,Alabama,USA,Undrafted,Undrafted,Undrafted,58,8.1,4.8,0.9,4.1,0.072,0.177,0.172,0.59,0.07,2020-21
5083,Reggie Bullock,NYK,29,198.12,92.98635999999999,North Carolina,USA,2013,1,25,29,8.1,2.3,1.4,-5.8,0.018000000000000002,0.082,0.153,0.502,0.087,2019-20
381,Damian Jones,SAC,27,210.82,111.13004,Vanderbilt,USA,2016,1,30,56,8.1,4.4,1.2,-6.8,0.074,0.16399999999999998,0.163,0.701,0.106,2021-22
782,Hassan Whiteside,SAC,32,213.36,120.20188,Marshall,USA,2010,2,33,36,8.1,6,0.6,-8.1,0.109,0.26899999999999996,0.22699999999999998,0.5660000000000001,0.057999999999999996,2020-21
868,Jahlil Okafor,NOP,24,208.28,122.46983999999999,Duke,USA,2015,1,3,30,8.1,4.2,1.2,-10.1,0.094,0.16399999999999998,0.195,0.642,0.121,2019-20
783,Hassan Whiteside,UTA,33,213.36,120.20188,Marshall,USA,2010,2,33,65,8.2,7.6,0.4,10.1,0.142,0.275,0.16399999999999998,0.662,0.031,2021-22
883,Jalen Brunson,DAL,23,185.42,86.18248,Villanova,USA,2018,2,33,57,8.2,2.4,3.3,7.6,0.021,0.1,0.19899999999999998,0.5529999999999999,0.265,2019-20
5120,Otto Porter Jr.,GSW,29,203.2,89.811216,Georgetown,USA,2013,1,3,63,8.2,5.7,1.5,6.8,0.06,0.18899999999999997,0.145,0.581,0.097,2021-22
6756,Onyeka Okongwu,ATL,21,203.2,108.86208,Southern California,USA,2020,1,6,48,8.2,5.9,1.1,5.5,0.11699999999999999,0.163,0.13699999999999998,0.7140000000000001,0.078,2021-22
3432,Kevin Love,MIA,34,203.2,113.851592,UCLA,USA,2008,1,5,62,8.2,6.4,1.9,3.9,0.05,0.287,0.185,0.5479999999999999,0.131,2022-23
390,Damion Lee,PHX,30,195.58,95.25432,Drexel,USA,Undrafted,Undrafted,Undrafted,74,8.2,3,1.3,2.7,0.024,0.124,0.155,0.607,0.092,2022-23
5064,Kelly Olynyk,MIA,29,210.82,108.86208,Gonzaga,Canada,2013,1,13,67,8.2,4.6,1.7,1.5,0.034,0.191,0.165,0.621,0.131,2019-20
734,Georges Niang,PHI,30,200.66,104.32616,Iowa State,USA,2016,2,50,78,8.2,2.4,1,1.3,0.013000000000000001,0.109,0.162,0.61,0.074,2022-23
352,Corey Kispert,WAS,23,198.12,101.604608,Gonzaga,USA,2021,1,15,77,8.2,2.7,1.1,0.1,0.03,0.084,0.142,0.586,0.064,2021-22
6416,Shake Milton,PHI,25,195.58,92.98635999999999,Southern Methodist,USA,2018,2,54,55,8.2,2.6,2.5,-1,0.025,0.094,0.174,0.517,0.17800000000000002,2021-22
402,Daniel Theis,BOS,30,205.74,111.13004,None,Germany,Undrafted,Undrafted,Undrafted,47,8.2,4.9,0.9,-3.9,0.061,0.159,0.162,0.595,0.068,2021-22
6789,Nick Richards,CHA,25,213.36,111.13004,Kentucky,Jamaica,2020,2,42,65,8.2,6.4,0.6,-4.5,0.113,0.21,0.151,0.6759999999999999,0.046,2022-23
6139,Sterling Brown,HOU,26,195.58,99.336648,Southern Methodist,USA,2017,2,46,51,8.2,4.4,1.4,-5.4,0.028999999999999998,0.147,0.133,0.597,0.088,2020-21
355,Cory Joseph,DET,29,190.5,90.7184,University of Texas at Austin,Canada,2011,1,29,63,8.2,2.5,3.4,-5.5,0.024,0.085,0.159,0.556,0.204,2020-21
836,Ivica Zubac,LAC,23,213.36,108.86208,None,Croatia,2016,2,32,72,8.3,7.5,1.1,8.9,0.14,0.24,0.163,0.6509999999999999,0.091,2019-20
808,Isaiah Hartenstein,LAC,24,213.36,113.398,None,Germany,2017,2,43,68,8.3,4.9,2.4,7,0.097,0.158,0.177,0.664,0.193,2021-22
6403,Landry Shamet,PHX,25,193.04,86.18248,Wichita State,USA,2018,1,26,69,8.3,1.8,1.6,4.9,0.01,0.072,0.16,0.55,0.10400000000000001,2021-22
3779,Jeremy Pargo,GSW,34,187.96,99.336648,Gonzaga,USA,2009,0,0,3,8.3,1,2.7,2.4,0.024,0.048,0.268,0.557,0.308,2019-20
8817,Justin Holiday,IND,31,198.12,81.64656,Washington,USA,Undrafted,Undrafted,Undrafted,73,8.3,3.3,1.3,1.3,0.017,0.10400000000000001,0.13,0.585,0.068,2019-20
585,Dorian Finney-Smith,BKN,30,200.66,99.79024,Florida,USA,Undrafted,Undrafted,Undrafted,66,8.3,4.8,1.5,-0.3,0.055,0.105,0.129,0.523,0.07,2022-23
6366,Mitchell Robinson,NYK,23,213.36,108.86208,Western Kentucky,USA,2018,2,36,31,8.3,8.1,0.5,-0.4,0.124,0.155,0.114,0.642,0.03,2020-21
6151,Luke Kennard,LAC,25,195.58,93.439952,Duke,USA,2017,1,12,63,8.3,2.6,1.7,-0.4,0.013000000000000001,0.11800000000000001,0.166,0.608,0.12,2020-21
472,DeAndre Jordan,BKN,31,210.82,120.20188,Texas A&M,USA,2008,2,35,56,8.3,10,1.9,-1.8,0.105,0.293,0.136,0.682,0.132,2019-20
621,E'Twaun Moore,NOP,31,190.5,86.636072,Purdue,USA,2011,2,55,56,8.3,2.3,1.4,-2.2,0.027000000000000003,0.095,0.196,0.51,0.11,2019-20
9136,Naz Reid,MIN,22,205.74,119.74828799999999,Louisiana State,USA,Undrafted,Undrafted,Undrafted,77,8.3,3.9,0.9,-2.4,0.074,0.161,0.209,0.588,0.091,2021-22
4825,Terrence Ross,PHX,32,200.66,93.439952,Washington,USA,2012,1,8,63,8.3,2.4,1.5,-2.6,0.016,0.099,0.166,0.544,0.10099999999999999,2022-23
717,Gary Harris,ORL,28,193.04,95.25432,Michigan State,USA,2014,1,19,48,8.3,2,1.2,-2.8,0.018000000000000002,0.069,0.125,0.62,0.067,2022-23
810,Isaiah Jackson,IND,20,208.28,92.98635999999999,Kentucky,USA,2021,1,22,36,8.3,4.1,0.3,-2.8,0.109,0.157,0.214,0.607,0.027000000000000003,2021-22
